"id","id2","nazov","ico","region","pocetobyvatelov","ppz","urad","ulica","cislo","psc","posta","primator","starosta","prednosta","smerovecislo","telefon","fax","mobil","email","web","id3","zdroj","created","od","do","edited_by","lchange"
"77","00318612","Belín","00318612","Gemer","205","1349","Obecný úrad","Belín","32","980 01","Rimavské Janovce",,"Ivan Očenáš ml.",,"047","569 84 11",,"0911 417 892","ocu.belin@post.sk;obecnyuradbelin@gmail.com","www.obecbelin.sk","77","http://www.e-obce.sk/obecedit.html?id=77","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"78","00800180","Bellova Ves","00800180","Dunajskostredský","241","1951","Obecný úrad","Bellova Ves","75","930 52","Blahová",,"Jozef Fischer",,"031","558 71 26","551 12 72","0911 759 719","obecbellova@stonline.sk","www.bellovaves.sk","80","http://www.e-obce.sk/obecedit.html?id=80","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"79","00320536","Beluj","00320536","Južné Sitno,Prenčov","126","1290","Obecný úrad","Beluj","43","969 01","Banská Štiavnica",,"Monika Zlesíková",,"045","699 51 00,08",,"0911 963 593","obecnyuradbeluj43@gmail.com","www.beluj.ocu.sk","82","http://www.e-obce.sk/obecedit.html?id=82","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"80","00315958","Belina","00315958","Novohrad","643","1240","Obecný úrad","Belina","194","986 01","Fiľakovo",,"István Csaba",,"047","438 91 31","438 91 21","0905 270 593","obecbelina@centrum.sk","www.obecbelina.webnode.sk","78","http://www.e-obce.sk/obecedit.html?id=78","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"81","00699128","Belince","00699128","Nitriansky","313","1318","Obecný úrad","Belince","49","956 12","Preseľany",,"Ľubomír Varga",,"038","531 51 95,531 52 46",,,"obecbelince@stonline.sk","www.belince.sk","79","http://www.e-obce.sk/obecedit.html?id=79","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"82","00321877","Beloveža","00321877","Horný Šariš","839","1355","Obecný úrad","Beloveža","94","086 14","Hažlín",,"Peter Mikula",,"054","479 72 02","488 49 12","0905 930 433","beloveza@gmail.com","www.beloveza.eu","81","http://www.e-obce.sk/obecedit.html?id=81","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"83","00317063","Beluša","00317063","Púchovský","5828","1330","Obecný úrad","Farská","1045/6","018 61","Beluša",,"Ján Prekop","Mgr. Zdena Hyžáková","042","462 46 00,735,820","462 48 20","0903 896 641,0903 405 410,0903 266 574","belusa@isternet.sk;sekretariat@belusa.sk;prednosta@belusa.sk","www.belusa.sk","83","http://www.e-obce.sk/obecedit.html?id=83","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"84","00323951","Belža","00323951","Hornád","369","1232","Obecný úrad",,"80","044 58","Seňa",,"Ondrej Pravda",,"055","696 28 74","699 95 80","0918 402 818","obecbelza@mail.t-com.sk","www.belza.sk;www.obecbelza.szm.sk","84","http://www.e-obce.sk/obecedit.html?id=84","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"85","00691224","Beniakovce","00691224","Toryský","616","1379","Obecný úrad",,"44","044 42","Rozhanovce",,"Ing. Miroslav Halás",,"055","695 01 83","695 01 83","0917 809 464","info@obecbeniakovce.sk;starosta@obecbeniakovce.sk;sekretariat@obecbeniakovce.sk","www.obecbeniakovce.sk","85","http://www.e-obce.sk/obecedit.html?id=85","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"86","00314391","Beňadovo","00314391","Biela Orava","784","1663","Obecný úrad","Beňadovo","66","029 63","Mútne",,"Jaroslav Pepucha",,"043","559 81 30","559 81 17","0918 631 982","benadovo@gmail.com","www.benadovo.eu","90","http://www.e-obce.sk/obecedit.html?id=90","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"87","00332267","Benkovce","00332267","Horný Zemplín","518","1363","Obecný úrad",,"22","094 02","Slovenská Kajňa",,"Viera Pavlišková",,"057","449 41 51,488 56 90","488 56 91","0908 875 759","ocubenkovce@watel.sk","www.benkovce.webnode.sk;www.benkovce.yw.sk","87","http://www.e-obce.sk/obecedit.html?id=87","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"88","00647373","Benice","00647373","Turiec","352","1267","Obecný úrad","Benice","69","038 42","Príbovce",,"Ing. Milan Remšík",,"043","429 43 52","429 43 52","0907 873 600","oubenice@gaya.sk;benice@benice.sk","www.benice.sk","86","http://www.e-obce.sk/obecedit.html?id=86","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"89","00315079","Beňadiková","00315079","Liptov,Baranec","468","1352","Obecný úrad","Beňadiková","17","032 04","Liptovský Ondrej",,"Ján Martinovič",,"044","559 52 37",,"0905 455 543","oubenadikova@alconet.sk","www.benadikova.sk","88","http://www.e-obce.sk/obecedit.html?id=88","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"90","00330302","Beňadikovce","00330302","Šarišský","219","1414","Obecný úrad",,"74","090 42","Okrúhle",,"Ladislav Džogan",,"054","759 12 09",,"0903 068 403","ladislav.dzogan@gmail.com","www.benadikovce.sk","89","http://www.e-obce.sk/obecedit.html?id=89","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"91","00325023","Beňatina","00325023","Sobranský","209","1333","Obecný úrad",,"10","072 64","Podhoroď",,"Štefan Minčák",,"056","658 25 06","658 25 06","0905 633 647","benatina@lekosonline.sk","www.benatina.ocu.sk","91","http://www.e-obce.sk/obecedit.html?id=91","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"92","00313289","Beňuš","00313289","Horehron","1181","1380","Obecný úrad","Beňuš","355","976 64","Beňuš",,"Katarína Srnková",,"048","619 81 23.721","619 82 26","0948 460 360","obecbenus@mail.t-com.sk","www.benus.sk;www.benus.horehron.sk","92","http://www.e-obce.sk/obecedit.html?id=92","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"93","00304662","Bernolákovo","00304662","Podunajský","5476","1209","Obecný úrad","Hlavná","111","900 27","Bernolákovo",,"Mgr. Richard Červienka",,"02","4599 3911, 4599 3763","4599 39 11 kl.116",,"obec@bernolakovo.sk;starosta@bernolakovo.sk","www.bernolakovo.sk","93","http://www.e-obce.sk/obecedit.html?id=93","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"94","00326828","Bertotovce","00326828","Šariš","486","1320","Obecný úrad",,,"082 35","Hendrichovce",,"Ing. František Marinica",,"051","779 51 21",,"0908 994 345","obecbertotovce@stonline.sk","www.bertotovce.sk","94","http://www.e-obce.sk/obecedit.html?id=94","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"95","00328952","Betlanovce","00328952","Spiš","669","1311","Obecný úrad",,"23","053 15","Hrabušice",,"Beáta Kopčáková",,"053","449 02 15","449 02 15","0904 803 800","obecbetlanovce@stonline.sk;betlanovce@stonline.sk","www.betlanovce.sk","95","http://www.e-obce.sk/obecedit.html?id=95","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"96","00306789","Beša","00306789","Tekov","643","1292","Obecný úrad","Beša","306","935 36","Beša",,"Miroslav Černák",,"036","633 15 40,41","633 15 41","0905 205 238","obecbesa@stonline.sk",,"98","http://www.e-obce.sk/obecedit.html?id=98","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"97","00328103","Betliar","00328103","Horný Gemer","929","1330","Obecný úrad","Šafárikova","67","049 21","Betliar",,"Ľubomír Zatroch",,"058","798 31 14,71","788 31 70","0905 854 884","obec.betliar@stonline.sk","www.betliar.ocu.sk;www.betliar.eu","96","http://www.e-obce.sk/obecedit.html?id=96","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"98","00331309","Beša","00331309","Zemplínsky","351","1260","Obecný úrad","Beša","107","076 72","Vojany",,"Alexander Kalán",,"056","639 52 16","639 52 58","0905 523 122","obec.besa@zoznam.sk","www.besa.ocu.sk","97","http://www.e-obce.sk/obecedit.html?id=97","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"99","00308790","Bešeňov","00308790","Južný","1682","1075","Obecný úrad","Bešeňov","33","941 41","Bešeňov",,"Ing. Gabriel Timoranský",,"035","648 71 21","648 71 21",,"obec.besenov@stonline.sk","www.besenov.ocu.sk","99","http://www.e-obce.sk/obecedit.html?id=99","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"100","00315095","Bešeňová","00315095","Liptov, Ružomberský ZMOS","572","1503","Obecný úrad","Jánska","25","034 83","Liptovská Teplá",,"Ing. Martin Baran",,"044","439 24 41","439 24 41","0905 659 792","besenova@besenova.sk;starosta@besenova.sk","www.besenova.sk","100","http://www.e-obce.sk/obecedit.html?id=100","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"101","00325031","Bežovce","00325031","Sobranský","1017","1214","Obecný úrad",,"184","072 53","Bežovce",,"Luděk Hamšík",,"056","659 02 19","659 02 19","0917 599 212","oubezovce@lekosonline.sk","www.bezovce.sk","101","http://www.e-obce.sk/obecedit.html?id=101","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"102","00323977","Bidovce","00323977","Abovský","1275","1276","Obecný úrad",,"210","044 45","Bidovce",,"Viliam Bačo",,"055","696 55 12","729 67 28","0903 704 996","obecbidovce@netkosice.sk","www.bidovce.sk","102","http://www.e-obce.sk/obecedit.html?id=102","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"103","00331317","Biel","00331317","Košický","1464","1214","Obecný úrad","Hlavná","48","076 41","Biel",,"Ladislav Jurčák",,"056","635 17 32,635 06 08","635 17 32","0905 774 895","ocubiel@gmail.com;biel@mail.t-com.sk","www.biel.sk;www.obecbiel.sk","103","http://www.e-obce.sk/obecedit.html?id=103","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"104","00587494","Bielovce","00587494","Hontiansko-Poipeľský","231","1138","Obecný úrad","Bielovce","98","935 74","Pastovce",,"Irena Skladanová",,"036","772 03 80, 81,778 42 28","772 03 80","0903 239 394","bielovce@mail.t-com.sk",,"104","http://www.e-obce.sk/obecedit.html?id=104","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"105","31871461","Biely Kostol","31871461","ZMO - Jaslovské Bohunice","1460","1332","Obecný úrad","Pionierske námestie","18","919 34","Biely Kostol",,"Ing. arch.Pavol Kováč",,"033","533 28 79, 552 28 00","533 28 79","0904 941 047","oub.kostol@stonline.sk;oub.kostol@apo.sk","www.bielykostol.eu","105","http://www.e-obce.sk/obecedit.html?id=105","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"106","00328961","Bijacovce","00328961","Prešovský","890","1258","Obecný úrad",,"7","053 06","Bijacovce",,"Mgr. Ján Pivovarníček",,"053","454 22 86","469 90 53","0907 997 446, 0911 218 561","obecbijacovce@stonline.sk","www.bijacovce.ocu.sk","106","http://www.e-obce.sk/obecedit.html?id=106","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"107","00308803","Bíňa","00308803","Južný","1482","1135","Obecný úrad","Bíňa","107","943 56","Bíňa",,"Bc. Eva Čakváriová",,"036","759 91 01","759 91 18","0905 349 243","obecbina@obecbina.sk;starostka@obecbina.sk","www.obecbina.sk","107","http://www.e-obce.sk/obecedit.html?id=107","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"108","00312258","Bíňovce","00312258","ZMO - Jaslovské Bohunice","676","1330","Obecný úrad","Bíňovce","134","919 07","Bíňovce",,"Mária Cádrová",,"033","558 91 42,535 45 92,535 45 93","535 45 93","0918 461 699","ocu@binovce.sk;starostka@binovce.sk","www.binovce.sk","108","http://www.e-obce.sk/obecedit.html?id=108","1449143784","1449145161","0",NULL,"2015-12-03 13:19:21"
"109","00647985","Biskupice","00647985","Novohrad","1145","1294","Obecný úrad","Biskupická","61/132","986 01","Fiľakovo",,"Ladislav Noskó",,"047","438 18 15,438 10 27,451 25 25","438 18 15","0908 930 167","obecbiskupice@gmail.com","www.obecbiskupice.sk","109","http://www.e-obce.sk/obecedit.html?id=109","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"110","00654825","Biskupová","00654825","Západoslovenský","223","1326","Obecný úrad","Biskupová","62","956 07","Veľké Ripňany",,"Ing. Stanislav Knížat",,"038","538 73 30","538 73 86",,"ocubiskupova@stonline.sk","www.biskupova.sk","110","http://www.e-obce.sk/obecedit.html?id=110","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"111","00648957","Bitarová","00648957","Horné Považie","701","1393","Obecný úrad","Bitarová","94","010 04","Žilina 4",,"Zdenko Klimík",,"041","566 26 51","500 72 43","0911 722 527","obec.bitarova@gmail.com;podatelna@obecbitarova.sk","www.obecbitarova.sk","111","http://www.e-obce.sk/obecedit.html?id=111","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"112","00305294","Blahová","00305294","Dunajskostredský","365","1951","Obecný úrad","Blahová","136","930 52","Blahová",,"Mgr. Alfréd Kuczman",,"031","558 71 01","558 71 01",,"obecblahova@centrum.sk","www.blahova.ocu.sk","112","http://www.e-obce.sk/obecedit.html?id=112","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"113","00305308","Blatná na Ostrove","00305308","Dunajskostredský","878","1286","Obecný úrad","Blatná na Ostrove","203","930 32","Blatná na Ostrove",,"Mgr. Terézia Földváryová",,"031","559 81 15","559 82 98","0918 500 470","obec@blatnanaostrove.sk; terezia.foldvaryova@blatnanaostrove.sk","www.blatnanaostrove.sk","113","http://www.e-obce.sk/obecedit.html?id=113","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"114","00325058","Blatné Remety","00325058","Zemplín","558","1340","Obecný úrad",,"26","072 44","Blatné Remety",,"Vladimír Sliško",,"056","659 72 35","659 72 35","0907 970 633, 0918 505 520","bremety@gmail.com","www.blatneremety.sk","116","http://www.e-obce.sk/obecedit.html?id=116","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"115","00325040","Blatná Polianka","00325040","Zemplín","160","1417","Obecný úrad",,"94","072 44","Blatné Remety",,"Michal Kontra",,"056","659 72 03","659 72 03","0907 978 428","blatnapolianka@lekosonline.sk","www.blatnapolianka.sk","114","http://www.e-obce.sk/obecedit.html?id=114","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"116","00304671","Blatné","00304671","Podunajský","1632","1245","Obecný úrad","Šarfická","300/37","900 82","Blatné",,"Rastislav Pero",,"033","645 95 11, 645 92 70","645 95 11","0903 778 802","starosta@blatne.sk","www.blatne.sk","115","http://www.e-obce.sk/obecedit.html?id=115","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"117","00690198","Blažice","00690198","Slanecký","564","1245","Obecný úrad",,"53","044 16","Bohdanovce",,"Juraj Gmitro",,"055","694 11 06",,"0910 976 131","blazice@azet.sk","www.blazice.ocu.sk","119","http://www.e-obce.sk/obecedit.html?id=119","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"118","00325066","Blatné Revištia","00325066","Zemplínsky","220","1244","Obecný úrad",,"86","072 43","Veľké Revištia",,"Gabriel Seman",,"056","659 72 20","659 72 20","0907 058 508","bl.revistia@minet.sk","www.blatnerevistia.ocu.sk","117","http://www.e-obce.sk/obecedit.html?id=117","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"119","00316571","Blatnica","00316571","Turiec","915","1220","Obecný úrad","Blatnica","1","038 15","Blatnica",,"Ing. Ivica Súkeníková",,"043","494 81 01","494 81 01","0911 336 789","info@blatnica.sk;oublatnica@gaya.sk","www.blatnica.sk","118","http://www.e-obce.sk/obecedit.html?id=118","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"120","00649201","Blažovce","00649201","Turiec","166","1343","Obecný úrad","Blažovce","22","038 44","Jazernica",,"Ing. Dušan Lukáč",,"043","494 74 55","430 78 13","0903 890 191","obecblazovce@gmail.com",,"120","http://www.e-obce.sk/obecedit.html?id=120","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"121","00310221","Blesovce","00310221","Tribečsko-Inovecký","335","1262","Obecný úrad","Blesovce","117","956 01","Bojná",,"Pavol Cabaj",,"038","537 31 08","537 31 08","0911 206 604","oublesovce@wircom.sk","www.blesovce.sk","121","http://www.e-obce.sk/obecedit.html?id=121","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"122","00311421","Bobot","00311421","Machnáč","751","1332","Obecný úrad","Bobot","56","913 25","Bobot",,"Danka Ďuriačová",,"032","659 48 31,52","659 46 31","915 889 064","ou@bobot.sk;starosta@bobot.sk","www.bobot.sk","123","http://www.e-obce.sk/obecedit.html?id=123","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"123","00318621","Blhovce","00318621","Gemer","802","1240","Obecný úrad","Blhovce","157","980 32","Blhovce",,"Juraj Csörnök",,"047","581 21 28,29","581 21 28",,"obec@blhovce.sk;starosta@blhovce.sk","www.blhovce.sk","122","http://www.e-obce.sk/obecedit.html?id=122","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"124","00314404","Bobrov","00314404","Biela Orava","1685","1564","Obecný úrad","Vyšný koniec","173","029 42","Bobrov",,"Ing. Anton Grobarčík",,"043","552 43 97,98","552 43 99","0905 937 775,0911 937 775","obecbobrov@obecbobrov.sk;starosta@obecbobrov.sk;matrika@obecbobrov.sk","www.obecbobrov.sk","124","http://www.e-obce.sk/obecedit.html?id=124","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"125","00315117","Bobrovec","00315117","Liptov","1796","1231","Obecný úrad","Bobrovec","90","032 21","Bobrovec",,"Ing. Ladislav Sedlák PhD.",,"044","559 65 01, 559 66 01","559 65 01","0905 831 645","bobrovec@bobrovec.eu;matrika@bobrovec.eu","www.bobrovec.eu","125","http://www.e-obce.sk/obecedit.html?id=125","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"126","00315109","Bobrovček","00315109","Liptov","179","1231","Obecný úrad","Bobrovček","26","032 21","Bobrovec",,"Ing. Ladislav Staroň",,"044","559 65 37",,"0903 581 147","obec@bobrovcek.sk;laco@svslm.sk","www.bobrovcek.sk","126","http://www.e-obce.sk/obecedit.html?id=126","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"127","00315125","Bobrovník","00315125","Liptov","127","1273","Obecný úrad","Bobrovník","37","032 23","Liptovská Sielnica",,"Ing. Ivan Ivanovský",,"044","559 72 58",,"0915 386 636","obec.bobrovnik@stonline.sk","www.bobrovnik.ocu.sk","127","http://www.e-obce.sk/obecedit.html?id=127","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"128","00648809","Bodorová","00648809","Turiec","242","1265","Obecný úrad","Bodorová","59","038 45","Malý Čepčín",,"Ján Fábry",,"043","494 71 51",,,"bodorova@gaya.sk",,"130","http://www.e-obce.sk/obecedit.html?id=130","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
"129","00513296","Bodíky","00513296","Dunajskostredský","283","1272","Obecný úrad","Bodíky","174","930 31","Vojka nad Dunajom",,"Robert Soós",,"031","554 61 01","554 61 01","0904 367 805","obecbodiky@zoznam.sk","www.bodiky.sk","128","http://www.e-obce.sk/obecedit.html?id=128","1449143785","1449145161","0",NULL,"2015-12-03 13:19:21"
